Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
20a.sql	1021	998	0	19181	4128	34847	0	415209384	2864	73	69	33	69	0.01717166211281901	0.2958931532952366	2.5046693762825236
1d.sql	624	615	0	840	95	1692	0	16630448	264	6	4	4	3	4.6468513179902486E-5	8.143599528901816E-5	1.8949634266279158
1c.sql	278	268	0	1517	108	3058	0	3895238	691	9	7	3	6	0.08703463031073749	0.5029909422587109	2.00061690566109
1b.sql	488	480	0	1390	421	2541	0	12259727	508	8	6	3	5	0.08953019464813704	0.44733517913555426	1.000628005001573
1a.sql	197	186	0	1501	151	2702	0	8581069	801	8	6	142	5	0.18640851986157694	0.5729471027908712	2.0000557321418033
19d.sql	5567	277	14	10540289	214969	18520127	0	6061620852	3601474	594	508	1760645	37040	0.04820922604505437	0.4256304624298981	1.9903037054490853
19c.sql	536	482	0	90341	4812	173288	0	128272546	63481	130	109	3575	347	0.019542942822923848	0.40268456375838924	1.6849708355661017
19b.sql	747	735	0	1363	84	2808	0	16264066	1139	8	6	15	5	4.3397889156696214E-4	0.001683986297820893	1.004309453939526
19a.sql	748	728	0	13424	1332	25800	0	189775685	9379	47	41	184	52	0.04410509521513539	0.3805031446540881	1.6845420827559754
18c.sql	864	594	0	521277	38985	967024	0	20030515836	204680	116	78	28073	1935	0.016512090105215	0.4967332926613769	2.0029504739921724
18b.sql	756	736	0	21428	1098	42547	0	313420588	18969	33	26	11	85	0.02102368339269905	0.2915651777575205	2.0086736543076875
18a.sql	1124	959	0	284264	4225	565644	0	9388199540	54788	103	59	410	1132	0.0028614716311239825	0.38353968825315443	1.6230241911839596
17f.sql	2420	139	5	3473681	8364	6092689	0	1886087503	67423	128	84	1113120	12186	0.09171913731333767	0.3554472225772818	2.00060281778085
17e.sql	5430	11	13	8583688	52011	17073591	0	1810919107	29585	106	67	2832555	34147	0.08317506976472872	0.308974358974359	1.0007260071440294
17d.sql	1346	92	0	2264447	967598	4527844	0	1882337526	157169	99	63	11538	9055	0.0016987766487812622	0.20739968524729582	2.058285888452091
17c.sql	170	87	0	229955	63896	457096	0	9821902	16841	122	90	1918	914	0.004082972161308644	0.06645283265114493	1.0035440626299632
17b.sql	946	87	0	1215072	4499	2391199	0	1818011451	9244	111	65	52306	4783	0.011759054732289427	0.30940532154351164	2.0012883472892486
17a.sql	1462	100	2	2422952	11222	4844987	0	1855709221	28552	96	64	258289	9689	0.027051526891501632	0.24497053406651645	2.000147461228544
16d.sql	560	128	2	668925	61520	1201671	0	1773357506	218556	85	59	249455	2404	0.10535491437650436	0.3684237253707089	1.9982774380645971
16c.sql	742	152	3	871331	60099	1583476	0	1788438140	253412	72	45	319932	3166	0.1020722624110981	0.28757991067519045	1.9923537582788002
16b.sql	8003	9	29	9693155	1258723	17251666	0	2613546978	3939238	113	73	3710592	34504	0.10768963163771236	0.4	2.00043794280614
16a.sql	93	53	0	86216	5906	171851	0	10587564	72839	79	61	385	344	0.009511737970482636	0.3654434250764526	1.0040068042100152
15d.sql	384	339	0	71666	8988	127088	0	770699329	24787	95	82	11347	255	0.05678146458383391	0.4812950314743874	1.001874215863789
15c.sql	666	648	0	12994	1184	23823	0	538442314	4992	37	31	2271	48	0.0817944564676716	0.5212938752626181	1.9962735498939863
15b.sql	453	439	0	5072	765	9764	0	27286700	3638	23	21	37	20	0.04122139921095486	0.41754097625992936	2.2177411623788545
15a.sql	313	296	0	9308	749	17766	0	27608832	5960	38	35	328	35	0.06416901227166667	0.47901120657670365	1.0090487457391586
14c.sql	515	441	0	87980	7486	160885	0	942194728	19562	72	47	4115	321	0.01536136641009715	0.17159030328160169	1.1245244900226687
14b.sql	455	448	0	1463	225	2784	0	155734443	680	8	6	1	5	0.0666686117764592	0.27362637362637365	1.1194290529878492
14a.sql	561	507	1	56647	3863	107474	0	1282059397	6796	74	52	761	214	0.008119772129219192	0.33825017794600615	1.794620698536841
13d.sql	4313	9	8	8485101	1829724	15637351	0	446337684883	567704	280	185	670390	31275	0.02170659929605085	0.35071090047393366	2.7893172012318255
13c.sql	334	324	0	4196	720	7825	0	1087758751	612	19	16	53	15	0.07911242047539326	0.3754446327169406	2.680521821740321
13b.sql	228	213	0	13297	2103	22465	0	2070452585	1020	47	43	372	44	0.051763415091037476	0.38919855380679047	1.7862805177975996
13a.sql	497	6	2	866373	51399	1404835	0	7609523798	51009	267	206	111101	2810	0.04216776607783824	0.29402028925889523	2.4231885521384546
12c.sql	322	193	0	227697	12452	439096	0	19674123540	135550	84	66	4711	879	0.00963306840012444	0.4120786325021605	2.5350304879149386
12b.sql	303	294	0	3852	664	7131	0	265869518	287	18	14	10	14	0.06941660902842792	0.5099997220096839	1.6594746925761046
12a.sql	124	97	0	28412	3239	55136	0	1603043090	17910	61	50	397	110	0.02372860915940186	0.2770764906440106	2.4899311794387455
11d.sql	608	508	1	157366	24759	284666	0	1219210709	78495	146	91	14899	570	0.03073036616140989	0.167	1.0060487924019605
11c.sql	533	476	0	84175	6199	155776	0	1454409008	49560	89	56	6946	311	0.026461878377100564	0.167	1.0141534696255534
11b.sql	581	574	0	1118	235	1847	0	234652	57	6	4	14	3	0.00232093518097187	0.006948990121368416	1.0139246186391035
11a.sql	736	723	0	11148	1548	20510	0	559751207	3352	45	39	310	41	0.028939367422489246	0.11400213266168562	1.3173025958154525
10c.sql	869	571	0	1492755	2951	2984632	0	1899353329	34083	333	115	10	5969	7.292493402077623E-4	0.3056234718826406	1.1030515123988613
10b.sql	839	834	0	339	106	551	0	235	63	3	2	0	1	0.0	-Infinity	1.0
10a.sql	317	301	0	15179	1091	29344	0	557227483	11150	36	28	104	58	0.021243930908256162	0.2665094339622641	1.0075228953863444
