Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
27a.sql	609	579	23	0	217	23	14222	0	25910	0	823752575	7025	53	53	477	52	0.020827385285545622	0.2046210720887246	1.0881277266306384
26c.sql	719	288	426	0	128	424	750240	0	1378907	0	35614116048	151821	171	154	5400	2757	0.001238698617078081	0.607217612928948	2.645340964069885
26b.sql	422	336	81	0	254	81	106360	0	206362	0	12370429895	72761	347	295	93	412	0.0049615194922195014	0.686748213086917	2.288393019465849
26a.sql	683	379	297	0	233	297	490372	0	953125	0	10706201309	326918	186	142	1728	1906	0.001508186961533935	0.6093937760192385	2.547308184249755
25c.sql	672	443	223	1	160	218	350879	0	620635	0	1556037391	119507	130	97	26153	1241	0.0014129442813909166	0.020130387835327165	1.0239431928472322
25b.sql	454	439	9	0	180	9	2335	0	4630	0	118302709	1861	12	11	6	10	0.09857638070721118	0.9584007330711297	1.016093166071681
25a.sql	528	426	98	0	161	96	136675	0	252203	0	1103610074	96682	97	77	4407	505	0.0029747689653535922	0.025400700594641102	1.0316615914695435
24b.sql	788	766	14	0	688	14	3792	0	7221	0	133430602	1895	16	15	45	14	0.1664569311013837	0.8192444242315132	2.507721787949504
24a.sql	486	440	40	0	359	40	37542	0	72971	0	2862274256	8218	145	141	275	145	0.012755012043589456	0.6815270030214058	1.699242251167641
23c.sql	898	872	19	0	696	19	15460	0	27768	0	327380303	8068	58	57	628	56	0.044881929413185084	0.7806451612903226	1.009880054198438
23b.sql	276	253	17	0	135	17	8498	0	16544	0	703359717	6469	36	35	16	34	0.11339363054997642	0.8844894325586915	1.699919112858265
23a.sql	701	670	27	0	512	26	24867	0	46752	0	1755524337	15570	96	91	618	94	0.03274670795289742	0.7908496732026145	2.663503661735945
22d.sql	839	456	376	0	166	369	384871	0	685235	0	8906017017	59615	199	164	46281	1370	0.001210673818073115	0.30258815587013077	1.1349380878198594
22c.sql	647	486	154	1	213	151	256727	0	460051	0	8068102375	68135	169	140	21489	920	0.0017991987216426756	0.34317912569600756	1.134628041548228
22b.sql	526	462	59	0	241	59	64858	0	128232	0	3656913357	25982	180	152	31	256	0.006358302432455797	0.33758074411261274	1.1090556022712672
22a.sql	531	442	83	0	196	82	115441	0	211124	0	3809441464	36810	179	143	2851	422	0.0038403978166624214	0.3377259030457735	1.1122346683413853
21c.sql	1101	1065	31	0	528	31	38893	0	72372	0	1826471592	5540	87	68	1874	144	0.007480016356857904	0.2301674857085548	1.0820040334299703
21b.sql	903	882	17	0	573	17	12809	0	25084	0	616784475	5201	40	34	38	51	0.021170150499946506	0.22727727727727728	1.0802808052073192
21a.sql	737	703	28	0	274	27	33296	0	59077	0	1892135630	4712	90	66	1410	118	0.009179588297493902	0.22951645399597048	1.087337086195552
20c.sql	874	436	433	0	276	432	908075	0	1474820	0	23655641696	99476	82	65	5406	2949	0.0010626406672599696	0.6072883696382109	2.597720906515592
20b.sql	915	894	17	0	737	17	6659	0	12954	0	54646072	1806	27	26	17	25	0.05113751946759949	0.6879534309437226	1.6881950946100304
20a.sql	1035	998	33	0	661	32	27511	0	53839	0	1884245550	5501	57	53	33	107	0.021115489841779682	0.5889142214645621	2.507833410109396
1d.sql	545	536	8	0	235	8	349	0	692	0	12685049	39	3	2	4	1	0.0	-Infinity	1.8946853161497224
1c.sql	259	248	9	0	221	9	1356	0	2652	0	1675082	845	7	7	3	6	0.16953073042141042	0.9999666614967828	2.0168230627015253
1b.sql	448	439	7	1	190	7	1025	0	2037	0	11556019	481	6	5	3	4	0.22376504669658046	0.8946752028340551	1.8950158034649658
1a.sql	418	405	12	0	402	12	1927	0	3638	0	2833744	1008	8	7	142	7	0.21759099759786396	0.9998752775127716	2.0113537061489812
19d.sql	10062	301	9747	10	161	9385	23534143	0	43511742	0	1872832519189	3636603	1719	1377	1760645	87024	1.340368241400589E-4	0.6811693982937923	2.6523703777229954
19c.sql	516	446	66	0	258	65	140756	0	272148	0	9103231111	69602	229	192	3575	545	0.012126458477789578	0.8561315546072227	1.7205712814525516
19b.sql	499	481	14	0	408	14	2891	0	5522	0	65180229	1766	13	12	15	11	0.14143983933834306	0.8258803915601219	1.7294755558101977
19a.sql	778	754	19	0	506	19	17143	0	33456	0	1443308004	10105	66	63	184	66	0.05738897617814926	0.6813333666316229	1.6887221700102377
18c.sql	789	553	233	0	150	227	524432	0	1020279	0	34928232031	203337	26	18	28073	2041	0.0036616241383444987	0.7773453270717453	2.000752920306471
18b.sql	731	694	33	0	291	33	79607	0	158479	0	5223927228	74284	20	15	11	316	0.016899466629883658	0.5085470085470086	2.0059163273096763
18a.sql	918	826	90	0	191	90	163467	0	325443	0	4224433474	30918	34	20	410	650	0.009029183825674034	0.7153164360581797	2.6123273104776117
17f.sql	4182	158	4019	3	128	3953	10509052	0	20122635	0	410475019	2254648	37	24	1113120	40246	2.3925306456531385E-4	0.8771929824561404	1.0018697687666964
17e.sql	5481	7	5464	9	3	5140	12980895	0	25844931	0	1072673433	2209080	43	26	2832555	51689	1.7179127588713683E-4	0.5165289256198348	1.0013534811299751
17d.sql	307	115	189	1	114	189	443226	0	876272	0	66084600	75220	16	12	11538	1753	0.0023338597621942554	0.49641195182639714	1.000156056819996
17c.sql	118	82	35	0	82	35	86491	0	171208	0	9050471	11917	20	16	1918	342	0.01027644755973132	0.10743802810443889	1.0002468939659988
17b.sql	3991	67	3922	1	65	3918	8141384	0	16282724	0	4435649329	42888	40	24	52306	32565	2.470941410702422E-4	0.5904701711166014	2.0003227171067586
17a.sql	1766	92	1671	1	76	1645	3611048	0	7221964	0	2303180857	18674	25	18	258289	14444	4.92263950300308E-4	0.6365132074963801	1.9995275287949623
16d.sql	1281	84	1193	2	47	1149	3106539	0	6111231	0	51749882	1328273	78	63	249455	12222	6.364386519395063E-4	0.576036866359447	1.0032395891895889
16c.sql	1688	128	1556	2	67	1500	3286923	0	6446135	0	9296359117	791001	42	31	319932	12892	4.969002168633856E-4	0.6020408163265306	1.001367876121682
16b.sql	12376	7	12343	23	3	11674	30880085	0	61189896	0	2481817947	5773239	223	159	3710592	122380	7.622560581641626E-5	0.7439163062357016	2.256938301967176
16a.sql	94	62	30	0	58	29	46803	0	93480	0	1755434972	1340	22	18	385	187	0.024484537306894608	0.6950633403711524	1.995375064356772
15d.sql	369	320	46	0	153	44	74211	0	129312	0	178513754	16689	108	70	11347	258	0.020098457703647873	0.5116517071228093	1.000448661926565
15c.sql	632	608	20	0	378	20	16192	0	30636	0	17699095	5663	36	30	2271	62	0.055686502318087	0.9129453754776025	1.9954324521501479
15b.sql	411	396	12	0	335	12	4024	0	7358	0	1080656	3031	15	15	37	14	0.07979889134022679	0.5242422090184196	1.8010857176699477
15a.sql	479	459	17	0	304	17	7201	0	13690	0	16137251	5567	28	28	328	27	0.11611884775066542	0.930011521123947	2.000833324010197
14c.sql	591	491	95	0	148	93	118423	0	218085	0	3919688440	37023	81	58	4115	436	0.003763891709792296	0.3189893428467327	1.1272473947430997
14b.sql	663	649	10	0	503	10	2224	0	4126	0	358650178	1213	10	9	1	8	0.12792169380036453	0.902758443353575	2.019814102297399
14a.sql	644	569	70	0	300	70	87175	0	168397	0	4378896956	29391	65	51	761	337	0.006308153353826637	0.6764990025188604	1.8451484609082829
13d.sql	6289	7	6273	6	3	6031	13549914	0	24431472	0	3837039661943	1999811	942	536	670390	48863	2.321092972399652E-4	0.6224944320712694	3.8857140677062025
13c.sql	462	446	12	1	442	12	3853	0	6985	0	877025828	490	14	14	53	13	0.17048961190402026	0.4883855522910105	2.7311416626555385
13b.sql	204	185	16	0	181	16	9233	0	16052	0	2946022607	850	33	27	372	32	0.08408429402977588	0.6769523997394161	2.7028796461211306
13a.sql	2345	2	2339	1	1	2285	4382115	0	8435044	0	2564209731252	1260330	744	407	111101	16871	6.349561246183132E-4	0.9165507649513213	3.187679301056641
12c.sql	429	204	222	0	86	220	474689	0	901225	0	165615288666	333745	94	83	4711	1803	0.004641573387844215	0.7824281021163776	1.5549714152210354
12b.sql	529	516	10	0	512	10	3444	0	6634	0	378359151	354	15	14	10	13	0.23883554403745405	0.9999972407339742	2.6042930967369298
12a.sql	183	99	81	0	58	80	147509	0	291318	0	92326079518	126174	120	92	397	582	0.010663909485498432	0.6357237049204527	2.526845241797292
11d.sql	671	516	152	0	174	150	400480	0	783268	0	186624385	32915	32	22	14899	1566	0.0012060223150495515	0.20432432251943142	1.0002987422349876
11c.sql	856	635	216	1	231	215	561371	0	1086699	0	283054059	35652	132	72	6946	2174	0.001022189996093093	0.20713657900806265	1.2445819784276733
11b.sql	539	511	25	0	211	25	1253	0	2402	0	262983554	173	6	5	14	4	0.019222201912998272	0.06149128876029939	1.0768833830673694
11a.sql	467	446	18	0	117	18	16102	0	29777	0	1018000604	2094	47	37	310	59	0.018177597013964097	0.22845966097161388	1.0813569815797934
10c.sql	1545	782	761	0	277	761	3791072	0	7581856	0	929921248557	3141401	101	56	10	15164	6.429633659310872E-4	0.7352941176470588	1.0838783981358866
10b.sql	612	605	5	0	210	5	1528	0	3002	0	147819458	647	8	7	0	6	0.001592115356546613	0.008936068794779938	1.0086841678397342
10a.sql	348	332	14	0	257	14	13182	0	25707	0	292158400	10090	30	20	104	51	0.045847794630790036	0.5838844329901912	1.00501014033404
