Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
27b.sql	456	427	23	0	107	23	14080	0	25019	0	816768315	3874	52	51	247	50	0.02091616705757821	0.2194871967202097	1.0943553907763595
27a.sql	515	484	24	0	233	23	16154	0	29364	0	2687735056	6007	60	59	477	58	0.017701450194803323	0.20852476608873538	1.0878209755789234
26c.sql	1120	427	688	0	203	687	1213731	0	2289068	0	9815272709	405738	135	108	5400	4579	6.435080805621341E-4	0.6072834280583219	1.741482357751968
26b.sql	529	362	163	0	292	163	118022	0	228160	0	13962667969	81222	321	278	93	456	0.004802363569281638	0.6866736660886125	2.298746692174328
26a.sql	679	447	226	0	194	226	379939	0	751969	0	11571007048	71382	115	107	1728	1503	0.0017853265075039222	0.6879543343340113	2.549829843641602
25c.sql	698	414	280	0	160	275	458742	0	821416	0	1511854925	295089	132	89	26153	1643	0.001069270688564584	0.023356461537611034	1.023916526877195
25b.sql	551	538	9	0	278	9	2659	0	5234	0	57467240	1545	13	12	6	11	0.10590856855634125	0.8374222723921011	1.0225706582217293
25a.sql	534	425	105	0	157	104	144650	0	267559	0	1140333297	106775	112	99	4407	535	0.0028593859949154012	0.029446515852627933	1.050033548722548
24b.sql	423	400	16	0	302	16	7023	0	13486	0	271150097	2056	29	28	45	27	0.12782073185229403	0.7251027513071804	2.5071405910169338
24a.sql	462	412	44	0	303	44	41958	0	82354	0	4285428318	19020	160	154	275	164	0.011391385249508737	0.681397892970073	2.0385013999166754
23c.sql	443	413	25	0	272	25	24197	0	44121	0	626597521	10483	90	88	628	88	0.027451683341921305	0.6254071661237786	1.9399544194026324
23b.sql	584	560	20	0	443	19	14623	0	28260	0	1828990301	11413	58	57	16	56	0.055223249564555044	0.6881830969499044	2.6467116437438087
23a.sql	1059	1030	25	0	781	25	22330	0	41372	0	2333568974	13849	85	84	618	83	0.035749278907415624	0.6948051948051949	1.7038923493783016
22d.sql	687	474	206	1	167	199	361189	0	649815	0	8509880703	49760	161	138	46281	1299	0.001275699496638719	0.31732040692341185	1.1346149698945855
22c.sql	649	498	143	1	227	140	244583	0	423798	0	4792482404	46684	208	177	21489	848	0.0019398325839576917	0.3431859430990841	1.128629788374651
22b.sql	465	398	62	0	150	62	62999	0	124928	0	3525646801	23329	144	129	31	249	0.006537164788829571	0.3377923410353126	1.109914010884981
22a.sql	597	493	98	0	240	97	117103	0	217300	0	3824487807	50003	165	131	2851	435	0.003731328832244349	0.33753740030774365	1.111408686501622
21c.sql	1086	1024	57	0	386	57	41759	0	79047	0	2083617883	6602	83	72	1874	158	0.006828887632470346	0.13116732943946002	1.0837671806019387
21b.sql	677	653	16	0	232	16	10055	0	19268	0	677685575	4693	39	33	38	38	0.027941567614465587	0.15237376279147793	1.0868646834283981
21a.sql	763	732	26	0	180	26	25853	0	46948	0	1686944526	4575	44	39	1410	93	0.011604339248769753	0.20992841058044567	1.0879456268353478
20c.sql	1115	360	750	0	243	748	1267795	0	2450355	0	75456399809	293284	93	78	5406	4901	0.0019517770213646223	0.7326909516757008	2.500193005699841
20b.sql	785	760	21	0	614	20	10787	0	19991	0	233566922	2115	41	39	17	39	0.03265932932047518	0.6878566893437169	1.689374472075765
20a.sql	873	841	27	1	602	27	26959	0	52829	0	1301259972	4341	56	46	33	105	0.021089540409489658	0.6210728855478865	2.50664598365217
1d.sql	476	463	10	0	229	10	1278	0	2544	0	24238491	342	7	6	4	5	0.1789773748341226	0.8946811804706865	1.8949037712972432
1c.sql	364	351	11	0	298	11	1325	0	2563	0	3646897	558	7	6	3	6	0.16945474070058533	0.9999818812482515	2.0163789503750538
1b.sql	410	399	8	0	224	8	584	0	1163	0	11557861	242	4	3	3	2	1.347278009770209E-4	2.694556019540418E-4	1.8949473924572158
1a.sql	289	275	12	0	272	12	1712	0	3124	0	7194783	954	7	7	142	6	0.2586797402693038	0.9998869593887112	2.0209497725227235
19d.sql	10609	289	10303	14	151	9629	21263330	0	39353968	0	1793572530050	3435422	2633	1890	1760645	78708	1.431728749714337E-4	0.6820955850457251	2.7576142368936303
19c.sql	541	466	69	0	306	69	132199	0	256120	0	9923835875	68381	104	89	3575	513	0.013000655212352576	0.8812260536398467	1.7237956826165144
19b.sql	420	400	15	0	319	15	2709	0	5266	0	62951437	2191	12	11	15	10	0.07311835424128865	0.6879766554408064	1.7302207234621385
19a.sql	772	743	23	0	572	23	17445	0	34032	0	1479718059	10306	67	63	184	68	0.059681226460656545	0.68143939262943	1.6886765615024495
18c.sql	1098	788	305	1	155	295	523961	0	1019552	0	34868785427	203051	21	17	28073	2040	0.0038007895863318157	0.9391569858534077	2.0007630333994326
18b.sql	784	742	38	0	474	38	80620	0	160624	0	5214394310	79731	21	16	11	322	0.019091013012555513	0.8854961832061068	2.004873380195298
18a.sql	1109	999	108	0	210	108	160338	0	315759	0	2778401425	35069	43	24	410	631	0.008868797020387498	0.7977567390963333	2.6086603260576617
17f.sql	7829	145	7678	5	102	7415	17262339	0	34482508	0	2950947452	2218698	50	29	1113120	68965	1.3360327650780812E-4	0.6613756613756614	1.0013565434289302
17e.sql	6972	7	6952	11	3	6243	12986574	0	25856308	0	1074139437	2208651	44	29	2832555	51713	1.8208094355751984E-4	0.7621951219512195	1.0013747404167084
17d.sql	296	100	194	0	100	192	443215	0	876264	0	66039315	75106	16	11	11538	1753	0.002342165242649926	0.5108004410510539	1.0002788915788727
17c.sql	140	81	57	0	80	57	148571	0	295371	0	8753904	11846	20	15	1918	591	0.006203101045497244	0.14680474752774972	1.0002192468917688
17b.sql	866	109	755	0	107	746	1203793	0	2366484	0	1817838649	7361	36	23	52306	4733	0.0015675114219790747	0.6120375547183883	2.0002017579789757
17a.sql	4629	102	4522	2	82	4466	8993239	0	17986296	0	4434668574	43943	38	23	258289	35973	2.3613051718931175E-4	0.8573292255810869	2.0002393000640817
16d.sql	1841	103	1734	2	60	1695	2768509	0	5437151	0	9274346254	629707	49	34	249455	10875	6.35768192348096E-4	0.8646467532338116	1.0013848461930857
16c.sql	2274	180	2088	3	93	1953	3212434	0	6239408	0	9270651602	934743	156	114	319932	12478	4.973679645749201E-4	0.517424503021213	1.0032678201793372
16b.sql	13205	7	13168	28	3	11856	25087911	0	50174643	0	2137989849	1175501	52	34	3710592	100350	8.825319469841253E-5	0.8073190606271492	2.0003569955199723
16a.sql	115	84	29	0	80	29	46643	0	93103	0	1751835197	1493	22	17	385	187	0.02678584014191284	0.8166943112027615	1.998374040947068
15d.sql	490	349	138	0	180	136	343769	0	605064	0	113471462	52929	93	74	11347	1210	0.005336402193616337	0.40376227086217453	1.0001851431495332
15c.sql	674	649	22	0	420	21	15683	0	27284	0	221838041	8019	34	30	2271	55	0.0668743904198818	0.8959987460326718	1.0004223145745619
15b.sql	280	262	14	0	206	14	3445	0	6359	0	9979584	2791	14	13	37	12	0.09943986160524083	0.4348580490418506	2.037185519233967
15a.sql	335	314	16	1	164	16	6464	0	12190	0	12949006	5567	26	23	328	24	0.12193096269619613	0.9543895305514871	1.0015569751862694
14c.sql	619	517	98	0	168	96	129781	0	238831	0	4496340213	45170	66	43	4115	478	0.003440503290867168	0.34318070920358773	1.1285858092471994
14b.sql	570	554	11	0	429	11	2164	0	4266	0	222511487	1120	10	10	1	9	0.1706368708972997	0.8537122687989444	2.062197913127571
14a.sql	417	345	66	1	137	66	87193	0	168660	0	4454959502	18816	66	51	761	337	0.006294833128479961	0.676295029579512	1.8444821906404716
13d.sql	4911	7	4894	8	4	4714	9938178	0	17624993	0	3660032139658	1256641	752	441	670390	35249	3.0574111096769136E-4	0.5562166478979201	3.278551905400834
13c.sql	478	462	12	0	458	12	4665	0	8559	0	2187875513	883	20	19	53	18	0.18492966025818647	0.7320412332598001	1.7853235179294717
13b.sql	316	298	15	0	294	14	9219	0	16321	0	2787510431	1577	34	29	372	33	0.08832508612406761	0.6810032530009846	2.72220747519873
13a.sql	2093	2	2087	1	2	2050	4301749	0	8218896	0	2558098229808	702015	707	392	111101	16437	5.943265098748486E-4	0.5679368412833652	3.1649374757695297
12c.sql	322	179	140	0	68	139	311697	0	594797	0	146598415875	239595	95	70	4711	1190	0.0061564606713394344	0.6918399257839316	2.539237142680272
12b.sql	460	446	11	0	442	11	3823	0	7277	0	308347704	337	16	15	10	14	0.2602045696265793	0.999996817284949	2.6094143995517953
12a.sql	128	92	34	0	40	33	49459	0	97229	0	31410640011	34411	103	75	397	194	0.022575146462788954	0.5719159225294413	2.49446412212726
11d.sql	1128	605	520	0	165	517	1408348	0	2764340	0	386487576	50939	63	53	14899	5528	0.0010579997905486038	0.34965049650075425	1.9971802959047897
11c.sql	1102	504	595	0	254	593	1560563	0	3066332	0	777513200	35411	310	162	6946	6133	6.070326774320751E-4	0.2727661056715417	1.2986249063327446
11b.sql	754	743	8	0	213	8	1825	0	3610	0	299504021	691	9	8	14	7	0.03478453040297657	0.11339300121796757	1.1758608585864256
11a.sql	638	604	32	0	193	32	78899	0	155456	0	2656928928	17529	32	29	310	310	0.017586975219014138	0.2815534394692281	1.079506373019181
10c.sql	1550	794	754	0	270	754	3790988	0	7581856	0	930280513751	3141406	102	54	10	15164	6.429604819151635E-4	0.7352941176470588	1.0838128895909667
10b.sql	638	631	6	0	239	6	1502	0	3002	0	286726359	523	8	7	0	6	0.0016485955065608567	0.009156598995077241	1.0088133149228737
10a.sql	382	361	19	0	268	19	16917	0	33148	0	287486515	10728	19	14	104	67	0.046672868636044314	0.8679245283018867	1.0024554676591113
