Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
19a.sql	594	569	19	0	398	19	17134	0	33591	0	1440817527	10257	61	59	184	67	0.05932447191416604	0.68143939262943	1.6889446053868804
18c.sql	666	453	209	1	141	202	485043	0	913799	0	34878792996	220338	18	14	28073	1827	0.0037860381044664505	0.49685340121511506	1.9999824730640594
18b.sql	721	705	13	0	264	13	18864	0	37692	0	282275482	18574	20	16	11	76	0.051092829677216754	0.7698211148032907	2.0098266052061007
18a.sql	1272	1197	73	0	182	73	149226	0	296859	0	3875633471	27219	40	23	410	593	0.00933034882885614	0.8558216232986813	2.611697274702099
17f.sql	1825	161	1659	3	130	1553	3500744	0	6147044	0	1890071795	83467	20	13	1113120	12295	6.69079542550447E-4	0.8974131671380474	1.999996879445812
17e.sql	7693	7	7676	9	3	7229	19650866	0	39296156	0	2336171197	558875	151	80	2832555	78593	1.1483295283745935E-4	0.7438355509256678	2.0075520702679084
17d.sql	267	84	181	0	84	180	443226	0	876256	0	66061856	75109	16	12	11538	1753	0.002350383026961002	0.5251889302386574	1.0003178781937148
17c.sql	180	142	36	0	142	36	86766	0	171771	0	8766927	11979	23	18	1918	343	0.010206021289307384	0.11241236867069314	1.0002656094327127
17b.sql	801	45	755	0	43	751	1240752	0	2440241	0	1884678499	10914	38	22	52306	4880	0.0014938610441623881	0.47779239063321055	2.0001088662199478
17a.sql	1264	70	1191	2	54	1168	2180633	0	4192116	0	1914573960	54048	29	21	258289	8384	8.752290862993016E-4	0.43142578349303373	1.9996596709631398
16d.sql	789	104	682	1	71	636	1688943	0	3236591	0	29491780	874036	45	34	249455	6474	0.0013017081966147394	0.9124087591240876	1.001971926611796
16c.sql	1384	155	1225	2	69	1167	2999301	0	5800335	0	2173858482	1413309	84	55	319932	11600	6.906646228930283E-4	0.5434782608695652	1.0331030187202779
16b.sql	10992	7	10960	23	3	9978	25302970	0	48932908	0	2955727230	4182700	118	87	3710592	97865	9.09276731575471E-5	0.5230125523012552	1.0032363142597416
16a.sql	98	60	35	0	56	35	88613	0	176956	0	21213294	68943	49	33	385	353	0.014921901832695006	0.510593220338983	1.0055007231848272
15d.sql	309	270	36	0	132	35	59357	0	103133	0	151172770	15016	96	75	11347	206	0.026261985726260047	0.4510389179037118	1.000338608084354
15c.sql	752	731	18	0	500	17	14427	0	26815	0	172746399	8871	32	26	2271	53	0.0742358460316306	0.7395802280258232	1.9960100012172086
15b.sql	220	204	13	0	144	13	2969	0	5728	0	827613	2544	13	12	37	11	0.10239088956587822	0.5864253663092852	1.8937058687157333
15a.sql	260	243	14	0	126	14	7290	0	13765	0	1968383	5407	28	28	328	27	0.10925285459782387	0.9513857298178151	1.0017468106215013
14c.sql	521	448	70	0	215	69	116537	0	212528	0	2609043051	37271	91	59	4115	426	0.003844662080739683	0.3431601155896386	1.126200509138201
14b.sql	1012	997	11	0	775	11	2245	0	3917	0	87840726	1063	9	9	1	8	0.129231890586605	0.9137478150214907	1.1200682493743637
14a.sql	738	679	55	0	504	55	86584	0	168459	0	4404699499	16906	70	50	761	337	0.006304293576152428	0.676500619251912	1.844831973340404
13d.sql	4623	7	4607	6	3	4491	11337959	0	20227012	0	3404979973574	1136356	828	453	670390	40454	3.013714433354229E-4	0.5556991736679125	4.0753310385515435
13c.sql	479	462	13	0	458	13	3726	0	7068	0	1332574805	617	16	14	53	14	0.1985019436003686	0.8336925807416652	2.754677753154332
13b.sql	648	628	16	0	624	15	12824	0	22724	0	3260515039	1390	45	40	372	45	0.06434045014803735	0.6195490085168741	2.7071178957490853
13a.sql	1952	1	1947	1	1	1917	4740571	0	8551824	0	2599482374021	681267	744	412	111101	17104	6.043969237905767E-4	0.7293413173652694	3.174852122516412
12c.sql	385	211	171	0	85	169	356733	0	688076	0	203730772630	289731	90	71	4711	1376	0.0051585422732611155	0.48883200757730827	2.570228744209087
12b.sql	392	378	11	0	374	11	4679	0	8902	0	301659679	168	19	18	10	17	0.11869055443755704	0.9999993288643906	2.598089225204735
12a.sql	168	113	52	0	62	52	93266	0	184466	0	87574099225	87007	145	102	397	368	0.011194616843036426	0.48845074352398826	2.506328694692976
11d.sql	751	597	151	0	160	149	427167	0	836721	0	40232116	32715	29	23	14899	1673	0.0035754489525165927	0.5356453019227239	1.0002535935733206
11c.sql	882	717	161	1	284	160	509819	0	982799	0	239155974	19265	151	68	6946	1965	0.0010507050377719003	0.2220098808291885	1.1700285308905403
11b.sql	586	576	7	0	221	6	837	0	1642	0	639807	264	5	4	14	3	0.008893106631779842	0.02665942532723244	1.0942851133473068
11a.sql	630	612	14	1	227	14	14618	0	28288	0	1963549555	2129	36	26	310	56	0.019208495227316207	0.23690201198486824	1.0824256890877868
10c.sql	1603	871	731	0	246	731	3791100	0	7581856	0	930038277836	3141439	101	56	10	15164	6.429625174254758E-4	0.7352941176470588	1.0838588640216111
10b.sql	630	624	5	0	176	5	1515	0	3002	0	273983736	453	8	7	0	6	1.1208159627969931E-4	3.1274919445677764E-4	1.0006466779771301
10a.sql	391	373	14	0	295	14	13368	0	26160	0	291803658	10412	29	22	104	53	0.0546087655864987	0.855993272753409	1.0025098183674004
